trackID,genre,genre_le
6212,punk,6
1103,soul and reggae,7
6085,soul and reggae,7
2139,pop,5
2611,punk,6
504,metal,4
322,folk,2
4296,metal,4
7195,punk,6
3318,metal,4
2369,folk,2
219,punk,6
8422,folk,2
4294,jazz and blues,3
347,pop,5
3,jazz and blues,3
3478,soul and reggae,7
6361,metal,4
5277,folk,2
7098,soul and reggae,7
3186,soul and reggae,7
4088,metal,4
3133,soul and reggae,7
6270,punk,6
7938,soul and reggae,7
1665,metal,4
192,folk,2
217,punk,6
7822,dance and electronica,1
3879,dance and electronica,1
7241,metal,4
4947,folk,2
1898,metal,4
1925,pop,5
472,classic pop and rock,0
5636,classic pop and rock,0
1183,folk,2
7918,soul and reggae,7
7565,metal,4
6090,punk,6
968,dance and electronica,1
7185,classic pop and rock,0
5573,classic pop and rock,0
1495,classic pop and rock,0
5464,punk,6
8007,classic pop and rock,0
5725,pop,5
7568,punk,6
154,soul and reggae,7
3265,folk,2
1323,punk,6
6768,folk,2
6731,punk,6
5489,classic pop and rock,0
6679,folk,2
1481,punk,6
1961,punk,6
6758,dance and electronica,1
8316,soul and reggae,7
6586,jazz and blues,3
8338,folk,2
872,pop,5
5210,dance and electronica,1
2887,folk,2
6759,pop,5
1796,punk,6
169,classic pop and rock,0
428,classic pop and rock,0
5070,metal,4
4229,metal,4
7468,folk,2
4332,pop,5
1262,soul and reggae,7
8366,jazz and blues,3
3686,folk,2
6374,punk,6
645,classic pop and rock,0
1588,pop,5
3029,pop,5
5621,folk,2
4900,soul and reggae,7
6298,classic pop and rock,0
5949,metal,4
3131,classic pop and rock,0
5062,folk,2
8371,folk,2
4424,folk,2
796,punk,6
124,classic pop and rock,0
5488,metal,4
5250,folk,2
7817,classic pop and rock,0
6318,soul and reggae,7
604,soul and reggae,7
6554,classic pop and rock,0
1968,metal,4
5862,metal,4
2590,soul and reggae,7
3060,metal,4
377,soul and reggae,7
8354,folk,2
8542,punk,6
4496,metal,4
468,folk,2
7748,metal,4
4295,classic pop and rock,0
7647,pop,5
8158,folk,2
5694,punk,6
389,metal,4
5135,soul and reggae,7
338,jazz and blues,3
5811,soul and reggae,7
6195,punk,6
1989,soul and reggae,7
1839,classic pop and rock,0
275,metal,4
5407,metal,4
8134,jazz and blues,3
6166,metal,4
6708,metal,4
4908,classic pop and rock,0
4823,punk,6
4321,punk,6
126,soul and reggae,7
7639,soul and reggae,7
2778,metal,4
5037,punk,6
4739,pop,5
7215,classic pop and rock,0
6065,folk,2
2122,soul and reggae,7
6401,folk,2
7435,folk,2
5100,punk,6
8119,folk,2
6341,dance and electronica,1
2687,soul and reggae,7
1641,classic pop and rock,0
5937,classic pop and rock,0
4378,folk,2
3926,metal,4
2562,classic pop and rock,0
1603,dance and electronica,1
2509,folk,2
4926,classic pop and rock,0
4134,metal,4
372,punk,6
2626,punk,6
5192,classic pop and rock,0
1318,dance and electronica,1
3941,folk,2
6892,folk,2
5038,folk,2
3874,metal,4
1924,pop,5
4682,folk,2
143,classic pop and rock,0
7012,folk,2
8382,classic pop and rock,0
4146,metal,4
5093,classic pop and rock,0
1784,punk,6
1274,classic pop and rock,0
7302,classic pop and rock,0
2221,classic pop and rock,0
8513,metal,4
3361,metal,4
2217,folk,2
3407,pop,5
6893,pop,5
7931,classic pop and rock,0
4460,metal,4
7450,folk,2
2147,pop,5
3700,folk,2
1150,punk,6
2500,soul and reggae,7
3440,folk,2
1825,classic pop and rock,0
2017,classic pop and rock,0
3345,dance and electronica,1
8276,pop,5
5899,soul and reggae,7
8514,metal,4
6932,folk,2
7300,punk,6
7630,classic pop and rock,0
3565,dance and electronica,1
3110,dance and electronica,1
2016,jazz and blues,3
2607,pop,5
8029,folk,2
4504,classic pop and rock,0
2908,classic pop and rock,0
6598,soul and reggae,7
373,punk,6
3081,folk,2
3153,dance and electronica,1
3764,metal,4
7482,folk,2
6761,dance and electronica,1
4819,punk,6
4587,classic pop and rock,0
352,soul and reggae,7
3973,classic pop and rock,0
8357,soul and reggae,7
7588,punk,6
160,metal,4
8193,folk,2
2876,punk,6
3030,dance and electronica,1
5561,folk,2
5587,classic pop and rock,0
2504,classic pop and rock,0
7615,metal,4
2207,metal,4
3615,soul and reggae,7
2903,soul and reggae,7
3261,classic pop and rock,0
7335,folk,2
3312,classic pop and rock,0
6357,folk,2
1234,soul and reggae,7
8170,folk,2
4076,soul and reggae,7
5434,punk,6
7120,folk,2
1473,punk,6
3859,folk,2
5755,classic pop and rock,0
1075,pop,5
988,metal,4
6054,metal,4
3363,metal,4
1035,metal,4
7515,classic pop and rock,0
2030,dance and electronica,1
323,classic pop and rock,0
3833,folk,2
1573,soul and reggae,7
1478,classic pop and rock,0
6148,folk,2
3518,folk,2
337,dance and electronica,1
8125,soul and reggae,7
5153,classic pop and rock,0
4738,metal,4
6508,folk,2
5523,classic pop and rock,0
696,jazz and blues,3
5203,pop,5
8100,soul and reggae,7
4544,folk,2
1706,punk,6
3923,metal,4
6435,soul and reggae,7
6843,soul and reggae,7
3797,soul and reggae,7
4604,pop,5
6769,metal,4
4361,metal,4
4282,pop,5
6228,jazz and blues,3
4578,classic pop and rock,0
757,folk,2
8500,metal,4
4306,classic pop and rock,0
5127,dance and electronica,1
4414,folk,2
4445,classic pop and rock,0
6959,metal,4
8441,folk,2
831,metal,4
4341,metal,4
1447,dance and electronica,1
5521,dance and electronica,1
6403,punk,6
1277,dance and electronica,1
3045,classic pop and rock,0
3338,metal,4
3951,metal,4
4062,metal,4
7998,classic pop and rock,0
877,pop,5
6454,metal,4
7934,soul and reggae,7
7549,metal,4
1822,pop,5
2493,classic pop and rock,0
2510,punk,6
3233,punk,6
8475,folk,2
6067,folk,2
7379,soul and reggae,7
4568,soul and reggae,7
2763,metal,4
8123,folk,2
1175,metal,4
2931,classic pop and rock,0
2878,soul and reggae,7
2868,soul and reggae,7
4448,punk,6
3035,soul and reggae,7
6903,classic pop and rock,0
2919,metal,4
2996,folk,2
6963,punk,6
4384,metal,4
158,pop,5
44,classic pop and rock,0
911,jazz and blues,3
2960,classic pop and rock,0
4761,metal,4
8049,classic pop and rock,0
8060,pop,5
7540,dance and electronica,1
917,folk,2
7516,classic pop and rock,0
6694,classic pop and rock,0
1012,metal,4
2792,jazz and blues,3
6767,metal,4
7182,dance and electronica,1
375,classic pop and rock,0
6174,pop,5
8386,folk,2
4623,metal,4
6607,classic pop and rock,0
5169,folk,2
1378,folk,2
8517,folk,2
2421,punk,6
3683,classic pop and rock,0
6748,punk,6
4131,classic pop and rock,0
1162,soul and reggae,7
3018,metal,4
4421,metal,4
4162,classic pop and rock,0
643,classic pop and rock,0
277,metal,4
6385,soul and reggae,7
3912,pop,5
8363,classic pop and rock,0
1315,folk,2
111,soul and reggae,7
5819,classic pop and rock,0
1862,metal,4
7055,metal,4
259,metal,4
7264,metal,4
3988,soul and reggae,7
5863,folk,2
5720,folk,2
2498,punk,6
1624,classic pop and rock,0
5857,classic pop and rock,0
2533,punk,6
4536,classic pop and rock,0
6297,soul and reggae,7
5207,metal,4
6207,jazz and blues,3
6289,jazz and blues,3
8088,soul and reggae,7
1880,dance and electronica,1
3653,punk,6
5490,dance and electronica,1
335,soul and reggae,7
6442,jazz and blues,3
5560,classic pop and rock,0
8006,soul and reggae,7
5649,folk,2
3076,pop,5
1110,punk,6
5495,dance and electronica,1
4112,folk,2
2268,metal,4
3011,classic pop and rock,0
2720,pop,5
2271,pop,5
3463,classic pop and rock,0
4848,pop,5
39,metal,4
1820,folk,2
2306,classic pop and rock,0
4622,punk,6
518,soul and reggae,7
4225,folk,2
554,classic pop and rock,0
7966,folk,2
4404,classic pop and rock,0
1812,classic pop and rock,0
5956,metal,4
4512,classic pop and rock,0
133,folk,2
4472,metal,4
8195,classic pop and rock,0
1369,punk,6
1737,folk,2
7586,punk,6
3172,punk,6
7369,classic pop and rock,0
5910,classic pop and rock,0
5944,soul and reggae,7
2027,folk,2
2052,metal,4
4518,soul and reggae,7
4607,classic pop and rock,0
7809,metal,4
7619,classic pop and rock,0
2542,folk,2
2580,dance and electronica,1
819,soul and reggae,7
214,metal,4
5427,dance and electronica,1
6990,soul and reggae,7
2105,metal,4
6522,dance and electronica,1
3945,classic pop and rock,0
5214,metal,4
3009,folk,2
1298,folk,2
789,folk,2
4262,punk,6
2322,pop,5
3668,classic pop and rock,0
3667,folk,2
3507,dance and electronica,1
7868,classic pop and rock,0
6470,folk,2
383,soul and reggae,7
1028,classic pop and rock,0
6324,soul and reggae,7
3276,soul and reggae,7
119,dance and electronica,1
2914,jazz and blues,3
1973,punk,6
1802,folk,2
8001,punk,6
1557,folk,2
7013,metal,4
7239,pop,5
6527,soul and reggae,7
4160,metal,4
3486,folk,2
5906,classic pop and rock,0
3903,folk,2
2397,soul and reggae,7
5936,classic pop and rock,0
5353,folk,2
2336,folk,2
3544,metal,4
5022,pop,5
1496,folk,2
1400,soul and reggae,7
6905,punk,6
5776,classic pop and rock,0
2024,classic pop and rock,0
6259,jazz and blues,3
4132,metal,4
2943,metal,4
5719,metal,4
1814,soul and reggae,7
5305,metal,4
5026,classic pop and rock,0
7855,folk,2
6771,punk,6
6556,metal,4
1229,metal,4
3522,punk,6
7894,dance and electronica,1
1124,metal,4
7257,classic pop and rock,0
1187,folk,2
1946,soul and reggae,7
7327,folk,2
1749,soul and reggae,7
5196,folk,2
7797,dance and electronica,1
7349,punk,6
995,soul and reggae,7
2860,classic pop and rock,0
1020,punk,6
6217,soul and reggae,7
318,soul and reggae,7
7950,folk,2
2115,folk,2
7246,pop,5
2229,metal,4
1095,folk,2
1480,classic pop and rock,0
2451,pop,5
663,jazz and blues,3
7312,folk,2
90,pop,5
6158,metal,4
2734,dance and electronica,1
2628,classic pop and rock,0
421,punk,6
1223,pop,5
3857,punk,6
3088,soul and reggae,7
5921,punk,6
8508,punk,6
5228,metal,4
7632,punk,6
6900,soul and reggae,7
5507,punk,6
4399,soul and reggae,7
4154,punk,6
6071,folk,2
5764,dance and electronica,1
8351,classic pop and rock,0
3290,dance and electronica,1
7898,soul and reggae,7
6690,folk,2
7973,classic pop and rock,0
2341,dance and electronica,1
7854,metal,4
8194,classic pop and rock,0
1281,punk,6
5095,pop,5
2000,classic pop and rock,0
6747,classic pop and rock,0
8545,metal,4
3310,classic pop and rock,0
3493,classic pop and rock,0
1451,jazz and blues,3
2928,punk,6
7594,soul and reggae,7
6901,folk,2
983,classic pop and rock,0
8384,dance and electronica,1
1267,folk,2
5279,metal,4
6835,punk,6
1612,jazz and blues,3
5932,punk,6
1756,folk,2
67,classic pop and rock,0
2711,classic pop and rock,0
4925,soul and reggae,7
5400,classic pop and rock,0
5470,pop,5
3470,classic pop and rock,0
6535,folk,2
7288,folk,2
36,jazz and blues,3
2214,classic pop and rock,0
7536,soul and reggae,7
5821,punk,6
779,soul and reggae,7
7148,dance and electronica,1
7546,classic pop and rock,0
4747,folk,2
2840,classic pop and rock,0
416,metal,4
2441,punk,6
6440,metal,4
8196,soul and reggae,7
7477,punk,6
5927,punk,6
333,punk,6
5874,metal,4
790,pop,5
2132,classic pop and rock,0
2467,classic pop and rock,0
43,classic pop and rock,0
5598,folk,2
7951,punk,6
7917,dance and electronica,1
861,pop,5
2196,classic pop and rock,0
4155,folk,2
3192,folk,2
2251,folk,2
5942,punk,6
3669,metal,4
6792,classic pop and rock,0
3991,folk,2
3477,folk,2
485,classic pop and rock,0
2657,punk,6
7444,classic pop and rock,0
7235,jazz and blues,3
4046,jazz and blues,3
1302,metal,4
4916,folk,2
6250,soul and reggae,7
6317,classic pop and rock,0
8172,pop,5
1190,metal,4
4907,jazz and blues,3
7740,soul and reggae,7
5365,folk,2
8198,jazz and blues,3
2564,metal,4
6308,jazz and blues,3
1271,folk,2
4406,soul and reggae,7
4945,classic pop and rock,0
4746,dance and electronica,1
8345,soul and reggae,7
981,dance and electronica,1
688,metal,4
7853,folk,2
5627,punk,6
165,pop,5
1725,pop,5
3785,metal,4
5430,soul and reggae,7
5704,punk,6
7646,metal,4
3464,soul and reggae,7
5588,folk,2
2044,metal,4
966,classic pop and rock,0
7602,classic pop and rock,0
7202,folk,2
8541,metal,4
745,soul and reggae,7
6741,classic pop and rock,0
73,dance and electronica,1
6227,folk,2
1060,dance and electronica,1
8150,folk,2
8141,classic pop and rock,0
3200,classic pop and rock,0
5115,metal,4
6537,folk,2
3356,jazz and blues,3
1161,soul and reggae,7
6171,metal,4
5358,punk,6
1634,classic pop and rock,0
8317,folk,2
1697,soul and reggae,7
8010,soul and reggae,7
743,folk,2
8214,classic pop and rock,0
4844,pop,5
5542,jazz and blues,3
4661,pop,5
1783,dance and electronica,1
6655,folk,2
1249,metal,4
814,metal,4
2645,classic pop and rock,0
4333,metal,4
8547,punk,6
5123,metal,4
6304,dance and electronica,1
2976,metal,4
8435,classic pop and rock,0
6579,pop,5
4293,classic pop and rock,0
5681,soul and reggae,7
5891,metal,4
7999,punk,6
2470,classic pop and rock,0
5497,soul and reggae,7
3386,folk,2
7836,folk,2
6600,folk,2
3496,soul and reggae,7
4786,dance and electronica,1
1935,metal,4
7590,punk,6
4834,dance and electronica,1
4892,folk,2
395,folk,2
4016,folk,2
4489,soul and reggae,7
702,metal,4
3070,folk,2
3742,metal,4
1868,folk,2
7756,classic pop and rock,0
1736,folk,2
7135,classic pop and rock,0
4936,folk,2
898,classic pop and rock,0
8373,pop,5
2486,soul and reggae,7
5930,classic pop and rock,0
6858,metal,4
7152,folk,2
6846,dance and electronica,1
7020,metal,4
6069,folk,2
422,folk,2
2258,folk,2
1083,classic pop and rock,0
7306,pop,5
6246,folk,2
4508,classic pop and rock,0
7045,metal,4
6036,soul and reggae,7
4041,folk,2
7916,classic pop and rock,0
5217,punk,6
5951,folk,2
2080,soul and reggae,7
4770,dance and electronica,1
1275,punk,6
8173,metal,4
1431,pop,5
5596,pop,5
5628,classic pop and rock,0
6728,dance and electronica,1
2736,folk,2
8062,jazz and blues,3
5433,pop,5
4201,classic pop and rock,0
3183,classic pop and rock,0
4870,folk,2
7939,folk,2
5429,folk,2
6886,soul and reggae,7
7658,classic pop and rock,0
42,soul and reggae,7
153,punk,6
1245,metal,4
4441,classic pop and rock,0
2884,dance and electronica,1
8034,classic pop and rock,0
2622,pop,5
3887,pop,5
2244,classic pop and rock,0
4185,folk,2
896,metal,4
5256,folk,2
4598,punk,6
2390,folk,2
8346,metal,4
8,punk,6
884,metal,4
4677,metal,4
5818,pop,5
5059,metal,4
6355,metal,4
6561,classic pop and rock,0
1167,metal,4
1208,classic pop and rock,0
6136,folk,2
506,metal,4
3696,punk,6
5667,jazz and blues,3
5222,classic pop and rock,0
2756,jazz and blues,3
2185,classic pop and rock,0
7672,folk,2
1005,classic pop and rock,0
1042,folk,2
5889,folk,2
4710,classic pop and rock,0
6145,folk,2
6693,folk,2
5397,metal,4
4857,classic pop and rock,0
3471,classic pop and rock,0
7062,soul and reggae,7
7172,metal,4
3350,metal,4
2827,pop,5
7526,classic pop and rock,0
302,classic pop and rock,0
8368,metal,4
6628,punk,6
2184,metal,4
535,classic pop and rock,0
8423,dance and electronica,1
8166,classic pop and rock,0
244,punk,6
6854,punk,6
8398,dance and electronica,1
5097,dance and electronica,1
23,pop,5
6484,metal,4
5221,folk,2
3099,metal,4
1294,folk,2
7541,dance and electronica,1
736,folk,2
866,soul and reggae,7
5777,folk,2
3626,jazz and blues,3
6885,folk,2
5730,classic pop and rock,0
7796,metal,4
5567,punk,6
334,punk,6
6672,classic pop and rock,0
3181,pop,5
3919,folk,2
3886,folk,2
4764,punk,6
415,classic pop and rock,0
5566,soul and reggae,7
1801,pop,5
6834,jazz and blues,3
1742,dance and electronica,1
4873,jazz and blues,3
6249,soul and reggae,7
61,pop,5
6350,soul and reggae,7
3726,jazz and blues,3
2480,soul and reggae,7
6434,metal,4
5439,classic pop and rock,0
7957,classic pop and rock,0
7464,punk,6
4679,dance and electronica,1
7124,dance and electronica,1
7291,pop,5
2310,classic pop and rock,0
6280,folk,2
1367,metal,4
8127,classic pop and rock,0
6641,classic pop and rock,0
4128,pop,5
3976,pop,5
2079,pop,5
1081,classic pop and rock,0
4328,folk,2
7255,punk,6
7721,folk,2
1769,soul and reggae,7
7491,metal,4
2001,punk,6
6368,folk,2
7437,classic pop and rock,0
4796,punk,6
7726,metal,4
5308,jazz and blues,3
6820,classic pop and rock,0
3843,punk,6
513,dance and electronica,1
7210,jazz and blues,3
4265,folk,2
4408,punk,6
6812,soul and reggae,7
8372,folk,2
3771,punk,6
4067,metal,4
3255,jazz and blues,3
5652,metal,4
4272,folk,2
5075,soul and reggae,7
6343,dance and electronica,1
3346,pop,5
5251,pop,5
2880,classic pop and rock,0
83,folk,2
3149,punk,6
3814,classic pop and rock,0
7524,punk,6
1130,pop,5
7587,dance and electronica,1
2448,soul and reggae,7
5031,folk,2
7184,punk,6
136,pop,5
1684,classic pop and rock,0
480,pop,5
6711,folk,2
5346,folk,2
3906,pop,5
3692,soul and reggae,7
5187,punk,6
4401,dance and electronica,1
3087,pop,5
1709,metal,4
4987,classic pop and rock,0
7237,folk,2
3316,soul and reggae,7
5761,metal,4
2668,folk,2
2917,classic pop and rock,0
8228,jazz and blues,3
200,pop,5
7533,metal,4
332,folk,2
6968,dance and electronica,1
3370,metal,4
5450,punk,6
2710,folk,2
6400,metal,4
8162,folk,2
545,pop,5
3564,metal,4
1873,folk,2
84,punk,6
2073,classic pop and rock,0
1392,metal,4
600,metal,4
2109,metal,4
4830,soul and reggae,7
5804,soul and reggae,7
8240,metal,4
5939,folk,2
2694,pop,5
542,folk,2
6459,folk,2
7146,soul and reggae,7
7513,folk,2
1955,classic pop and rock,0
4387,folk,2
3862,metal,4
1160,folk,2
1808,classic pop and rock,0
5143,classic pop and rock,0
3474,folk,2
4079,soul and reggae,7
7406,folk,2
3614,dance and electronica,1
1119,punk,6
918,classic pop and rock,0
8020,dance and electronica,1
897,punk,6
13,folk,2
2275,folk,2
6991,soul and reggae,7
7728,soul and reggae,7
3551,metal,4
7763,folk,2
6819,classic pop and rock,0
6202,classic pop and rock,0
3823,folk,2
1414,dance and electronica,1
7253,folk,2
5159,folk,2
3932,folk,2
1627,classic pop and rock,0
2165,soul and reggae,7
6930,classic pop and rock,0
4284,dance and electronica,1
5456,soul and reggae,7
2356,punk,6
3093,classic pop and rock,0
2478,classic pop and rock,0
2539,punk,6
4055,classic pop and rock,0
6957,folk,2
6658,punk,6
96,jazz and blues,3
6338,metal,4
1237,metal,4
2783,punk,6
4824,classic pop and rock,0
7225,punk,6
6796,metal,4
1093,metal,4
6970,punk,6
2669,metal,4
2100,classic pop and rock,0
5810,classic pop and rock,0
5747,soul and reggae,7
2690,classic pop and rock,0
6405,classic pop and rock,0
1987,folk,2
689,soul and reggae,7
6282,folk,2
5263,pop,5
6868,folk,2
8403,folk,2
7585,folk,2
6458,classic pop and rock,0
2313,punk,6
1426,classic pop and rock,0
851,metal,4
4520,folk,2
1571,punk,6
642,classic pop and rock,0
8462,punk,6
5477,punk,6
6781,metal,4
3735,classic pop and rock,0
3524,soul and reggae,7
5870,classic pop and rock,0
7512,soul and reggae,7
2380,classic pop and rock,0
6636,folk,2
5873,classic pop and rock,0
8294,punk,6
2077,folk,2
2594,soul and reggae,7
7511,soul and reggae,7
5604,soul and reggae,7
1611,folk,2
7371,punk,6
7177,metal,4
1672,folk,2
1384,soul and reggae,7
3218,soul and reggae,7
390,folk,2
7128,punk,6
6661,folk,2
4517,soul and reggae,7
7388,classic pop and rock,0
3482,punk,6
2267,classic pop and rock,0
5540,classic pop and rock,0
7153,classic pop and rock,0
3920,folk,2
2040,classic pop and rock,0
3164,folk,2
5514,metal,4
2029,classic pop and rock,0
3194,folk,2
6418,soul and reggae,7
6099,folk,2
279,metal,4
8102,classic pop and rock,0
3139,dance and electronica,1
5336,punk,6
5986,metal,4
341,soul and reggae,7
1937,soul and reggae,7
6109,classic pop and rock,0
3501,soul and reggae,7
368,folk,2
660,classic pop and rock,0
2924,folk,2
3913,classic pop and rock,0
2240,metal,4
5158,classic pop and rock,0
2402,dance and electronica,1
2222,metal,4
4153,classic pop and rock,0
7609,metal,4
1916,folk,2
3933,classic pop and rock,0
2269,folk,2
7749,jazz and blues,3
6134,punk,6
5144,pop,5
4087,punk,6
8068,metal,4
4545,dance and electronica,1
577,pop,5
6934,classic pop and rock,0
4208,classic pop and rock,0
945,punk,6
7784,jazz and blues,3
1583,folk,2
1635,folk,2
4213,soul and reggae,7
8082,folk,2
2856,classic pop and rock,0
280,folk,2
5246,classic pop and rock,0
1517,jazz and blues,3
4880,folk,2
5744,folk,2
5020,soul and reggae,7
7457,classic pop and rock,0
3671,soul and reggae,7
5995,folk,2
6988,punk,6
2895,folk,2
5938,classic pop and rock,0
5816,metal,4
2916,jazz and blues,3
6875,dance and electronica,1
1743,folk,2
5440,classic pop and rock,0
2346,classic pop and rock,0
3536,punk,6
845,folk,2
3380,classic pop and rock,0
1152,folk,2
2181,dance and electronica,1
6450,dance and electronica,1
6946,metal,4
5555,classic pop and rock,0
6309,jazz and blues,3
3429,classic pop and rock,0
3454,soul and reggae,7
2995,punk,6
3866,folk,2
1244,classic pop and rock,0
1193,folk,2
5717,classic pop and rock,0
4301,soul and reggae,7
5146,dance and electronica,1
7219,metal,4
2377,metal,4
7155,classic pop and rock,0
4898,soul and reggae,7
1794,punk,6
2025,pop,5
4471,classic pop and rock,0
3953,classic pop and rock,0
4771,metal,4
6147,classic pop and rock,0
7715,classic pop and rock,0
2464,soul and reggae,7
517,jazz and blues,3
7359,pop,5
2049,dance and electronica,1
4729,punk,6
3618,pop,5
1424,classic pop and rock,0
828,classic pop and rock,0
4358,classic pop and rock,0
6288,classic pop and rock,0
4872,soul and reggae,7
1767,classic pop and rock,0
8506,dance and electronica,1
527,folk,2
203,soul and reggae,7
2355,classic pop and rock,0
916,classic pop and rock,0
6986,classic pop and rock,0
6549,metal,4
950,soul and reggae,7
2638,classic pop and rock,0
4557,folk,2
2650,folk,2
6257,punk,6
6300,metal,4
6061,soul and reggae,7
1604,folk,2
3409,pop,5
4745,classic pop and rock,0
3118,dance and electronica,1
7440,pop,5
8185,pop,5
212,soul and reggae,7
8114,folk,2
1471,metal,4
155,jazz and blues,3
6444,punk,6
938,pop,5
2549,folk,2
4513,soul and reggae,7
1057,metal,4
5530,punk,6
4334,soul and reggae,7
8014,classic pop and rock,0
1434,classic pop and rock,0
7507,pop,5
2980,soul and reggae,7
5077,pop,5
1062,folk,2
2552,metal,4
3048,soul and reggae,7
7959,soul and reggae,7
8155,classic pop and rock,0
2646,folk,2
6685,folk,2
3592,folk,2
3625,classic pop and rock,0
5858,jazz and blues,3
6376,folk,2
3981,classic pop and rock,0
8485,metal,4
2921,metal,4
6757,pop,5
5909,punk,6
5457,folk,2
6266,pop,5
4195,folk,2
1716,folk,2
8399,jazz and blues,3
4183,classic pop and rock,0
2318,metal,4
2232,folk,2
2719,metal,4
5454,punk,6
5395,punk,6
5631,pop,5
7001,soul and reggae,7
456,soul and reggae,7
2186,folk,2
305,metal,4
8255,jazz and blues,3
448,soul and reggae,7
6927,dance and electronica,1
2545,classic pop and rock,0
6365,pop,5
1115,jazz and blues,3
2373,folk,2
1441,classic pop and rock,0
795,soul and reggae,7
6417,punk,6
8227,folk,2
8209,folk,2
7488,metal,4
7112,metal,4
7362,punk,6
3792,classic pop and rock,0
3821,folk,2
2625,metal,4
3447,soul and reggae,7
7305,classic pop and rock,0
7103,folk,2
5548,folk,2
6388,punk,6
7323,metal,4
2816,metal,4
5428,pop,5
7771,dance and electronica,1
5363,folk,2
401,metal,4
4389,folk,2
820,punk,6
8063,metal,4
8468,metal,4
2328,metal,4
4444,punk,6
2463,folk,2
7623,soul and reggae,7
4129,classic pop and rock,0
8467,soul and reggae,7
4434,metal,4
7145,metal,4
7778,metal,4
3775,pop,5
1836,pop,5
3177,metal,4
5204,classic pop and rock,0
7113,punk,6
3367,folk,2
3606,soul and reggae,7
6980,dance and electronica,1
3378,dance and electronica,1
3748,folk,2
977,metal,4
6756,punk,6
801,pop,5
6928,punk,6
286,classic pop and rock,0
8213,soul and reggae,7
5233,metal,4
1683,metal,4
6495,classic pop and rock,0
2435,pop,5
1391,soul and reggae,7
1153,folk,2
6494,metal,4
298,dance and electronica,1
6406,classic pop and rock,0
1947,metal,4
1254,folk,2
1457,folk,2
2128,pop,5
6599,folk,2
2984,metal,4
7356,jazz and blues,3
5202,dance and electronica,1
8527,classic pop and rock,0
4090,folk,2
1954,classic pop and rock,0
4521,punk,6
5589,dance and electronica,1
8430,folk,2
7811,pop,5
4791,folk,2
3948,metal,4
2126,pop,5
6492,classic pop and rock,0
6603,dance and electronica,1
5481,folk,2
909,folk,2
2561,punk,6
284,punk,6
5830,classic pop and rock,0
7913,soul and reggae,7
3863,soul and reggae,7
5897,classic pop and rock,0
4883,punk,6
8005,metal,4
7557,soul and reggae,7
5712,folk,2
2678,punk,6
72,metal,4
197,classic pop and rock,0
665,soul and reggae,7
7181,dance and electronica,1
3067,metal,4
8135,soul and reggae,7
4263,punk,6
8084,pop,5
5235,folk,2
8156,punk,6
1336,pop,5
1945,classic pop and rock,0
417,folk,2
4264,folk,2
7104,classic pop and rock,0
5409,punk,6
6899,folk,2
2192,pop,5
7867,classic pop and rock,0
1141,soul and reggae,7
1333,pop,5
71,classic pop and rock,0
5557,folk,2
7451,classic pop and rock,0
3097,folk,2
6833,folk,2
2676,folk,2
2357,classic pop and rock,0
5347,punk,6
6739,classic pop and rock,0
868,pop,5
7386,soul and reggae,7
1047,folk,2
2861,classic pop and rock,0
5466,metal,4
5352,classic pop and rock,0
5487,metal,4
4921,pop,5
6478,punk,6
7163,classic pop and rock,0
6568,soul and reggae,7
307,soul and reggae,7
2755,dance and electronica,1
6829,pop,5
525,soul and reggae,7
6639,classic pop and rock,0
4450,classic pop and rock,0
7745,punk,6
4580,folk,2
5393,punk,6
5234,metal,4
3531,folk,2
7019,metal,4
6168,folk,2
1766,metal,4
7265,pop,5
2853,folk,2
4081,classic pop and rock,0
3790,punk,6
847,pop,5
7175,folk,2
8202,punk,6
7684,classic pop and rock,0
3143,classic pop and rock,0
2788,pop,5
654,soul and reggae,7
6430,folk,2
1727,classic pop and rock,0
5829,soul and reggae,7
2475,punk,6
2320,punk,6
2059,folk,2
4826,classic pop and rock,0
7709,pop,5
7183,dance and electronica,1
3176,metal,4
2939,folk,2
4432,metal,4
3044,folk,2
7927,soul and reggae,7
5528,folk,2
969,folk,2
397,pop,5
8124,classic pop and rock,0
4829,punk,6
1951,pop,5
6462,punk,6
1332,folk,2
4121,classic pop and rock,0
245,pop,5
4552,folk,2
605,metal,4
5366,metal,4
1453,folk,2
8347,metal,4
175,classic pop and rock,0
5703,dance and electronica,1
2602,metal,4
7054,soul and reggae,7
651,soul and reggae,7
7505,metal,4
5003,pop,5
5595,dance and electronica,1
357,folk,2
1994,pop,5
4642,soul and reggae,7
2664,classic pop and rock,0
2857,classic pop and rock,0
6746,punk,6
7824,classic pop and rock,0
3349,soul and reggae,7
3826,soul and reggae,7
1236,soul and reggae,7
4193,pop,5
1286,punk,6
4683,metal,4
544,soul and reggae,7
7008,folk,2
7243,classic pop and rock,0
5707,classic pop and rock,0
5321,jazz and blues,3
6081,soul and reggae,7
2809,dance and electronica,1
6938,soul and reggae,7
632,classic pop and rock,0
2879,metal,4
807,classic pop and rock,0
6777,pop,5
8201,soul and reggae,7
2433,metal,4
5964,classic pop and rock,0
1901,classic pop and rock,0
806,metal,4
2074,metal,4
7922,metal,4
346,folk,2
7965,folk,2
3586,pop,5
8358,metal,4
107,soul and reggae,7
7929,classic pop and rock,0
4031,punk,6
362,folk,2
3483,folk,2
4694,metal,4
470,folk,2
5094,folk,2
